posting_id,posting_date,role,experience_years,company_type,city,education_tier,skills_count,has_genai_llm_skills,has_mlops_skills,has_cloud_skills,remote_friendly,salary_lpa
JP101401,2025-07-01,DevOps Engineer,3.5,Startup,Hyderabad,Tier-2 Engineering College,14,0,1,1,0,32.3
JP105254,2025-07-01,DevOps Engineer,5.3,IT Services,Hyderabad,Tier-2 Engineering College,7,0,0,1,0,22.4
JP104793,2025-07-01,Product Manager,5.2,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,12,0,0,1,1,37.5
JP108512,2025-07-01,Mobile Developer,5.4,Startup,Mumbai,Premier (IIT/NIT/IIIT),5,0,0,1,0,35.9
JP111445,2025-07-01,Software Engineer,7.1,Product (Indian),Delhi NCR,Tier-2 Engineering College,12,1,0,0,0,48.2
JP107999,2025-07-01,AI/ML Engineer,7.4,Product (Indian),Mumbai,Premier (IIT/NIT/IIIT),8,1,0,1,0,97.8
JP108504,2025-07-01,Data Scientist,7.2,Startup,Bangalore,Tier-2 Engineering College,11,0,0,0,0,42.6
JP106321,2025-07-01,Data Scientist,7.0,IT Services,Mumbai,Tier-2 Engineering College,11,0,1,0,1,26.0
JP104015,2025-07-01,DevOps Engineer,2.2,FAANG/MNC,Pune,Other,11,0,1,1,0,57.6
JP102896,2025-07-01,AI/ML Engineer,3.4,FAANG/MNC,Mumbai,Premier (IIT/NIT/IIIT),10,1,0,0,0,113.0
JP106314,2025-07-01,Software Engineer,8.3,Product (Indian),Bangalore,Premier (IIT/NIT/IIIT),4,0,0,0,0,58.7
JP110610,2025-07-01,Data Scientist,3.9,Startup,Remote/Tier-2,Other,9,1,0,1,1,27.9
JP105887,2025-07-01,Software Engineer,0.5,IT Services,Remote/Tier-2,Tier-2 Engineering College,3,0,0,0,1,5.7
JP110405,2025-07-01,DevOps Engineer,4.7,IT Services,Delhi NCR,Tier-2 Engineering College,5,1,0,1,0,21.5
JP105732,2025-07-01,Data Scientist,8.6,Product (Indian),Mumbai,Tier-2 Engineering College,12,1,0,0,1,51.9
JP104372,2025-07-01,Software Engineer,4.5,Startup,Remote/Tier-2,Other,7,1,0,0,1,22.7
JP103452,2025-07-01,Software Engineer,6.0,IT Services,Chennai,Tier-2 Engineering College,10,0,0,0,0,14.5
JP109192,2025-07-01,Data Scientist,15.2,IT Services,Bangalore,Tier-2 Engineering College,4,0,0,0,0,24.4
JP104831,2025-07-01,Software Engineer,9.2,IT Services,Mumbai,Other,7,0,0,0,0,22.7
JP102228,2025-07-01,DevOps Engineer,2.3,IT Services,Hyderabad,Tier-2 Engineering College,8,0,0,0,0,18.5
JP109740,2025-07-01,Software Engineer,1.7,IT Services,Pune,Other,16,0,1,1,0,13.4
JP107648,2025-07-01,Product Manager,3.6,FAANG/MNC,Pune,Other,11,1,0,1,0,87.7
JP106425,2025-07-01,DevOps Engineer,1.9,Startup,Bangalore,Tier-2 Engineering College,5,0,1,0,1,22.2
JP100538,2025-07-01,AI/ML Engineer,2.9,Product (Indian),Delhi NCR,Tier-2 Engineering College,13,1,0,1,0,58.3
JP100031,2025-07-01,Software Engineer,4.5,FAANG/MNC,Bangalore,Tier-2 Engineering College,4,0,0,0,1,67.9
JP106429,2025-07-01,DevOps Engineer,2.0,FAANG/MNC,Remote/Tier-2,Tier-2 Engineering College,8,1,1,1,1,69.4
JP105147,2025-07-01,Product Manager,6.9,IT Services,Pune,Other,8,1,0,1,0,34.8
JP108617,2025-07-01,DevOps Engineer,2.4,Startup,Bangalore,Other,15,0,1,0,0,27.4
JP103012,2025-07-01,Software Engineer,2.3,Startup,Chennai,Tier-2 Engineering College,10,0,0,1,0,21.2
JP100029,2025-07-01,DevOps Engineer,7.2,FAANG/MNC,Mumbai,Other,5,0,0,1,1,71.7
JP103444,2025-07-01,Data Scientist,7.8,IT Services,Hyderabad,Tier-2 Engineering College,12,1,1,0,0,34.4
JP103766,2025-07-01,Software Engineer,1.7,FAANG/MNC,Bangalore,Tier-2 Engineering College,8,0,0,0,0,55.2
JP110379,2025-07-01,Software Engineer,1.5,IT Services,Pune,Tier-2 Engineering College,11,0,0,1,1,13.3
JP110807,2025-07-01,Software Engineer,16.4,FAANG/MNC,Delhi NCR,Tier-2 Engineering College,10,0,0,1,0,80.1
JP106450,2025-07-01,Mobile Developer,3.9,Product (Indian),Pune,Tier-2 Engineering College,3,0,0,0,1,27.9
JP108008,2025-07-01,Software Engineer,4.1,Product (Indian),Hyderabad,Tier-2 Engineering College,9,0,1,0,0,31.0
JP100539,2025-07-01,Mobile Developer,6.9,Product (Indian),Hyderabad,Tier-2 Engineering College,12,1,0,1,0,38.8
JP110091,2025-07-01,Software Engineer,2.5,Product (Indian),Pune,Tier-2 Engineering College,7,0,0,1,0,20.8
JP101242,2025-07-01,DevOps Engineer,1.6,IT Services,Pune,Tier-2 Engineering College,8,1,0,0,0,19.8
JP101241,2025-07-01,Software Engineer,6.2,FAANG/MNC,Mumbai,Tier-2 Engineering College,12,0,0,0,0,84.1
JP108382,2025-07-01,DevOps Engineer,1.6,Product (Indian),Mumbai,Tier-2 Engineering College,8,0,1,0,0,25.8
JP102221,2025-07-01,Software Engineer,6.4,Startup,Pune,Premier (IIT/NIT/IIIT),15,1,1,0,0,42.3
JP106438,2025-07-01,Software Engineer,5.5,IT Services,Bangalore,Tier-2 Engineering College,10,0,0,0,0,19.5
JP100035,2025-07-01,Software Engineer,9.6,Startup,Mumbai,Tier-2 Engineering College,16,1,0,1,0,51.2
JP105153,2025-07-01,Mobile Developer,4.3,Startup,Remote/Tier-2,Tier-2 Engineering College,11,1,0,1,1,28.3
JP110830,2025-07-01,Software Engineer,8.5,IT Services,Bangalore,Tier-2 Engineering College,3,0,0,0,1,29.4
JP104051,2025-07-01,Software Engineer,4.6,Product (Indian),Bangalore,Tier-2 Engineering College,9,1,0,0,0,45.6
JP103453,2025-07-01,Data Scientist,13.3,Product (Indian),Bangalore,Tier-2 Engineering College,4,0,0,0,1,52.3
JP109965,2025-07-01,Product Manager,7.4,Product (Indian),Hyderabad,Premier (IIT/NIT/IIIT),4,0,0,1,0,73.8
JP105183,2025-07-01,Software Engineer,6.2,Product (Indian),Chennai,Tier-2 Engineering College,3,0,0,0,0,34.1
JP109529,2025-07-01,Software Engineer,1.9,FAANG/MNC,Mumbai,Tier-2 Engineering College,14,1,0,1,1,67.5
JP109258,2025-07-01,Software Engineer,5.5,Startup,Remote/Tier-2,Other,12,1,0,0,1,26.5
JP109219,2025-07-01,Software Engineer,7.7,IT Services,Delhi NCR,Other,15,1,1,0,0,28.3
JP103005,2025-07-01,DevOps Engineer,0.9,IT Services,Delhi NCR,Tier-2 Engineering College,15,0,0,1,1,11.2
JP103009,2025-07-01,Product Manager,4.5,Startup,Pune,Premier (IIT/NIT/IIIT),9,1,1,0,0,65.8
JP108074,2025-07-01,Software Engineer,0.6,Startup,Bangalore,Premier (IIT/NIT/IIIT),6,1,0,1,0,36.7
JP106407,2025-07-01,Product Manager,1.2,IT Services,Hyderabad,Tier-2 Engineering College,6,0,0,0,1,18.2
JP109193,2025-07-01,Product Manager,3.6,Product (Indian),Bangalore,Tier-2 Engineering College,10,0,0,1,0,49.7
JP107106,2025-07-01,Product Manager,7.3,IT Services,Pune,Other,5,0,0,0,0,23.8
JP105167,2025-07-01,Software Engineer,1.3,Product (Indian),Pune,Tier-2 Engineering College,14,1,0,1,1,29.9
JP109263,2025-07-01,Data Scientist,3.3,Startup,Delhi NCR,Tier-2 Engineering College,10,0,0,0,1,26.1
JP102078,2025-08-01,Data Scientist,7.5,Startup,Chennai,Other,13,0,0,0,0,28.1
JP107532,2025-08-01,DevOps Engineer,4.5,FAANG/MNC,Chennai,Tier-2 Engineering College,6,0,0,1,1,54.3
JP101913,2025-08-01,DevOps Engineer,2.9,Product (Indian),Bangalore,Premier (IIT/NIT/IIIT),4,0,0,0,1,48.9
JP104555,2025-08-01,Software Engineer,3.3,IT Services,Mumbai,Premier (IIT/NIT/IIIT),5,0,0,1,0,25.3
JP106884,2025-08-01,Product Manager,8.1,Product (Indian),Bangalore,Tier-2 Engineering College,5,1,0,0,1,94.6
JP102083,2025-08-01,Software Engineer,3.7,Startup,Chennai,Tier-2 Engineering College,14,0,0,1,1,21.7
JP100808,2025-08-01,AI/ML Engineer,8.2,IT Services,Pune,Tier-2 Engineering College,12,0,0,0,0,25.9
JP107286,2025-08-01,DevOps Engineer,2.5,Startup,Remote/Tier-2,Tier-2 Engineering College,5,0,0,1,1,16.3
JP109693,2025-08-01,Data Scientist,9.2,IT Services,Pune,Tier-2 Engineering College,11,0,0,1,1,22.9
JP105892,2025-08-01,DevOps Engineer,8.4,Startup,Hyderabad,Premier (IIT/NIT/IIIT),7,0,0,0,0,46.7
JP111233,2025-08-01,Data Scientist,11.9,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,10,1,0,1,1,44.5
JP106888,2025-08-01,Software Engineer,2.2,IT Services,Pune,Premier (IIT/NIT/IIIT),15,0,0,1,0,17.1
JP100756,2025-08-01,Mobile Developer,11.8,IT Services,Hyderabad,Tier-2 Engineering College,8,0,0,1,1,21.6
JP100345,2025-08-01,Software Engineer,1.7,IT Services,Mumbai,Premier (IIT/NIT/IIIT),12,1,0,0,0,23.6
JP111240,2025-08-01,AI/ML Engineer,3.1,Product (Indian),Chennai,Tier-2 Engineering College,13,0,0,0,0,30.4
JP102041,2025-08-01,DevOps Engineer,3.4,IT Services,Bangalore,Tier-2 Engineering College,11,0,0,0,0,18.9
JP104518,2025-08-01,Software Engineer,4.7,Product (Indian),Chennai,Other,4,0,0,1,0,19.0
JP110537,2025-08-01,Software Engineer,2.8,Startup,Delhi NCR,Tier-2 Engineering College,4,1,0,0,0,29.9
JP111956,2025-08-01,Software Engineer,4.9,IT Services,Bangalore,Tier-2 Engineering College,7,1,0,1,0,33.4
JP100118,2025-08-01,DevOps Engineer,2.2,Product (Indian),Delhi NCR,Other,10,0,0,0,1,27.2
JP109189,2025-08-01,Software Engineer,1.1,Product (Indian),Bangalore,Premier (IIT/NIT/IIIT),11,0,0,1,1,38.4
JP103786,2025-08-01,Product Manager,0.8,Product (Indian),Bangalore,Tier-2 Engineering College,9,1,0,1,1,41.9
JP102033,2025-08-01,Software Engineer,7.8,Startup,Pune,Other,10,0,1,1,0,21.6
JP111211,2025-08-01,Data Scientist,2.9,IT Services,Delhi NCR,Other,7,0,0,1,0,18.6
JP110505,2025-08-01,Data Scientist,8.7,IT Services,Hyderabad,Other,5,0,0,1,0,22.5
JP103767,2025-08-01,Software Engineer,16.3,Startup,Chennai,Other,11,1,0,1,0,47.6
JP102032,2025-08-01,Software Engineer,1.9,Product (Indian),Hyderabad,Other,11,1,0,1,1,32.0
JP102058,2025-08-01,Software Engineer,6.9,IT Services,Pune,Tier-2 Engineering College,4,0,0,0,0,19.3
JP110224,2025-08-01,Software Engineer,17.6,Startup,Mumbai,Premier (IIT/NIT/IIIT),8,0,0,1,0,58.4
JP108705,2025-08-01,Data Scientist,11.9,FAANG/MNC,Bangalore,Tier-2 Engineering College,8,1,1,1,0,160.0
JP111195,2025-08-01,Data Scientist,4.3,Startup,Bangalore,Premier (IIT/NIT/IIIT),6,1,1,0,1,56.6
JP102011,2025-08-01,Data Scientist,2.0,FAANG/MNC,Delhi NCR,Other,14,0,0,0,0,48.8
JP110218,2025-08-01,Software Engineer,2.1,FAANG/MNC,Chennai,Premier (IIT/NIT/IIIT),11,1,0,0,1,72.6
JP100800,2025-08-01,AI/ML Engineer,3.1,Product (Indian),Hyderabad,Other,10,0,0,1,0,40.6
JP103770,2025-08-01,Software Engineer,0.7,Product (Indian),Delhi NCR,Tier-2 Engineering College,9,1,0,0,0,27.9
JP109678,2025-08-01,Software Engineer,0.6,IT Services,Pune,Tier-2 Engineering College,10,0,0,0,0,10.6
JP101906,2025-08-01,DevOps Engineer,4.4,IT Services,Bangalore,Tier-2 Engineering College,12,0,0,1,0,22.6
JP102102,2025-08-01,Software Engineer,1.6,IT Services,Delhi NCR,Other,8,0,0,1,0,12.5
JP107280,2025-08-01,Data Scientist,2.2,IT Services,Pune,Tier-2 Engineering College,16,1,0,1,0,21.4
JP105945,2025-08-01,Data Scientist,10.9,FAANG/MNC,Mumbai,Other,13,1,0,0,1,110.2
JP107308,2025-08-01,AI/ML Engineer,3.5,Product (Indian),Hyderabad,Premier (IIT/NIT/IIIT),11,0,1,1,0,66.0
JP102133,2025-08-01,Data Scientist,0.1,Product (Indian),Chennai,Tier-2 Engineering College,9,1,0,0,0,19.7
JP105848,2025-08-01,Software Engineer,3.5,IT Services,Pune,Premier (IIT/NIT/IIIT),12,1,0,1,0,28.0
JP101909,2025-08-01,Data Scientist,3.1,Product (Indian),Pune,Tier-2 Engineering College,10,0,1,1,0,38.4
JP111224,2025-08-01,DevOps Engineer,5.5,IT Services,Delhi NCR,Premier (IIT/NIT/IIIT),5,0,1,1,0,42.6
JP105850,2025-08-01,Mobile Developer,9.7,Product (Indian),Remote/Tier-2,Premier (IIT/NIT/IIIT),13,0,0,0,1,31.8
JP103742,2025-08-01,Data Scientist,1.8,Product (Indian),Delhi NCR,Other,14,0,0,1,1,25.2
JP102139,2025-08-01,Mobile Developer,1.6,Startup,Pune,Tier-2 Engineering College,3,0,0,0,1,16.4
JP108076,2025-08-01,Data Scientist,1.8,IT Services,Chennai,Tier-2 Engineering College,14,1,0,0,0,15.9
JP101981,2025-08-01,Software Engineer,3.6,IT Services,Pune,Tier-2 Engineering College,13,0,0,0,0,18.7
JP106892,2025-08-01,Software Engineer,4.6,IT Services,Bangalore,Tier-2 Engineering College,12,0,1,1,1,26.4
JP108693,2025-08-01,Data Scientist,5.2,FAANG/MNC,Pune,Premier (IIT/NIT/IIIT),7,0,0,0,0,82.8
JP104922,2025-08-01,DevOps Engineer,1.9,IT Services,Pune,Tier-2 Engineering College,7,0,0,1,0,14.0
JP100110,2025-08-01,DevOps Engineer,15.4,FAANG/MNC,Hyderabad,Premier (IIT/NIT/IIIT),6,0,0,1,1,133.2
JP101317,2025-08-01,Software Engineer,3.6,Startup,Bangalore,Premier (IIT/NIT/IIIT),7,0,0,1,0,48.4
JP101311,2025-08-01,Software Engineer,5.6,Product (Indian),Bangalore,Tier-2 Engineering College,8,0,0,0,0,36.4
JP111842,2025-08-01,Data Scientist,0.9,Startup,Pune,Other,6,0,0,0,0,16.3
JP110402,2025-08-01,Product Manager,3.3,Product (Indian),Pune,Other,15,1,0,1,0,40.8
JP100924,2025-08-01,AI/ML Engineer,1.9,Product (Indian),Pune,Tier-2 Engineering College,8,1,0,1,1,43.2
JP110396,2025-08-01,Data Scientist,7.7,Startup,Chennai,Other,6,1,0,0,0,29.7
JP106723,2025-08-01,Product Manager,1.1,FAANG/MNC,Bangalore,Tier-2 Engineering College,7,1,0,0,0,58.6
JP107381,2025-08-01,Data Scientist,3.5,IT Services,Bangalore,Other,9,1,1,0,0,25.5
JP101320,2025-08-01,Software Engineer,1.1,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,8,0,1,0,1,18.1
JP101281,2025-08-01,Software Engineer,3.5,Product (Indian),Pune,Other,13,1,0,1,1,39.5
JP108263,2025-08-01,Product Manager,6.3,FAANG/MNC,Pune,Tier-2 Engineering College,11,1,0,0,0,154.5
JP109122,2025-08-01,Mobile Developer,1.7,IT Services,Bangalore,Tier-2 Engineering College,10,1,1,1,1,26.4
JP106454,2025-08-01,Software Engineer,5.9,IT Services,Delhi NCR,Tier-2 Engineering College,3,0,0,0,0,17.7
JP106459,2025-08-01,Mobile Developer,8.9,FAANG/MNC,Bangalore,Tier-2 Engineering College,13,1,0,1,0,135.1
JP106460,2025-08-01,Product Manager,3.7,Product (Indian),Hyderabad,Other,11,0,0,0,0,34.0
JP106710,2025-08-01,DevOps Engineer,6.0,Product (Indian),Chennai,Other,11,0,0,0,0,27.6
JP106463,2025-08-01,Software Engineer,13.5,Startup,Pune,Other,13,0,0,1,1,37.1
JP106706,2025-08-01,Product Manager,3.8,Startup,Pune,Premier (IIT/NIT/IIIT),9,0,1,1,0,53.5
JP107457,2025-08-01,Software Engineer,2.5,IT Services,Mumbai,Tier-2 Engineering College,13,1,0,0,0,17.6
JP101323,2025-08-01,DevOps Engineer,5.3,IT Services,Chennai,Tier-2 Engineering College,8,1,1,1,1,34.7
JP106727,2025-08-01,DevOps Engineer,1.6,Product (Indian),Chennai,Tier-2 Engineering College,13,0,1,1,0,26.2
JP101326,2025-08-01,AI/ML Engineer,3.7,Product (Indian),Bangalore,Other,6,0,0,0,0,38.0
JP111428,2025-08-01,Software Engineer,10.2,FAANG/MNC,Remote/Tier-2,Other,14,0,0,1,1,60.3
JP109402,2025-08-01,Software Engineer,4.9,Startup,Hyderabad,Other,9,0,1,1,0,25.3
JP108207,2025-08-01,Product Manager,7.8,Product (Indian),Bangalore,Other,10,0,0,1,1,54.9
JP109405,2025-08-01,Product Manager,3.5,FAANG/MNC,Chennai,Premier (IIT/NIT/IIIT),11,0,0,1,0,82.1
JP108522,2025-08-01,Software Engineer,5.5,IT Services,Bangalore,Other,10,1,0,0,0,29.0
JP101414,2025-08-01,Product Manager,1.1,FAANG/MNC,Delhi NCR,Other,13,0,0,1,0,55.1
JP111639,2025-08-01,Software Engineer,5.2,IT Services,Bangalore,Other,13,0,0,1,0,23.6
JP109407,2025-08-01,AI/ML Engineer,1.6,FAANG/MNC,Bangalore,Tier-2 Engineering College,13,1,0,1,0,82.8
JP100897,2025-08-01,Software Engineer,4.1,IT Services,Delhi NCR,Tier-2 Engineering College,7,1,0,0,0,25.6
JP108218,2025-08-01,AI/ML Engineer,3.2,Product (Indian),Bangalore,Tier-2 Engineering College,14,0,0,0,0,38.8
JP101387,2025-08-01,Data Scientist,10.7,IT Services,Mumbai,Premier (IIT/NIT/IIIT),7,1,0,0,0,38.4
JP100051,2025-08-01,Software Engineer,6.2,Product (Indian),Chennai,Tier-2 Engineering College,14,0,0,1,1,33.5
JP101348,2025-08-01,Software Engineer,4.2,FAANG/MNC,Pune,Premier (IIT/NIT/IIIT),7,0,0,1,0,80.4
JP101347,2025-08-01,Mobile Developer,6.7,Startup,Pune,Tier-2 Engineering College,15,1,0,0,1,35.5
JP109542,2025-08-01,Software Engineer,8.9,FAANG/MNC,Bangalore,Premier (IIT/NIT/IIIT),9,0,0,0,0,90.9
JP104044,2025-08-01,DevOps Engineer,5.2,Startup,Bangalore,Tier-2 Engineering College,10,0,0,0,1,35.2
JP101342,2025-08-01,Mobile Developer,3.3,FAANG/MNC,Chennai,Tier-2 Engineering College,8,1,0,1,0,56.7
JP109537,2025-08-01,Software Engineer,5.7,FAANG/MNC,Bangalore,Tier-2 Engineering College,8,0,0,1,0,100.4
JP109535,2025-08-01,Product Manager,0.7,IT Services,Delhi NCR,Tier-2 Engineering College,8,1,0,0,0,17.3
JP108277,2025-08-01,Mobile Developer,4.5,Product (Indian),Delhi NCR,Tier-2 Engineering College,8,0,0,0,1,23.3
JP108278,2025-08-01,Software Engineer,1.4,Product (Indian),Hyderabad,Tier-2 Engineering College,8,0,0,1,0,24.8
JP107446,2025-08-01,Software Engineer,0.8,Startup,Bangalore,Other,15,0,0,1,0,16.5
JP104140,2025-08-01,Software Engineer,1.8,IT Services,Delhi NCR,Other,4,0,0,1,1,12.0
JP104289,2025-08-01,Software Engineer,3.0,IT Services,Bangalore,Tier-2 Engineering College,6,0,0,1,1,20.2
JP104192,2025-08-01,Product Manager,1.7,Startup,Delhi NCR,Tier-2 Engineering College,14,0,0,1,0,28.5
JP108542,2025-08-01,Data Scientist,1.3,Startup,Chennai,Premier (IIT/NIT/IIIT),6,0,0,1,0,25.2
JP104194,2025-08-01,AI/ML Engineer,2.9,FAANG/MNC,Chennai,Tier-2 Engineering College,16,0,1,1,1,66.4
JP106574,2025-08-01,AI/ML Engineer,1.8,Startup,Chennai,Other,11,1,1,0,0,28.5
JP109427,2025-08-01,Software Engineer,7.3,Product (Indian),Bangalore,Tier-2 Engineering College,9,1,0,1,1,61.6
JP104200,2025-08-01,Data Scientist,6.8,IT Services,Chennai,Premier (IIT/NIT/IIIT),14,1,0,1,1,43.9
JP101069,2025-08-01,Data Scientist,6.2,FAANG/MNC,Chennai,Premier (IIT/NIT/IIIT),5,0,0,0,0,84.5
JP106594,2025-08-01,Data Scientist,5.1,Product (Indian),Bangalore,Tier-2 Engineering College,5,1,0,1,1,63.6
JP106600,2025-08-01,Software Engineer,3.0,Product (Indian),Bangalore,Tier-2 Engineering College,6,0,0,1,0,39.5
JP110331,2025-08-01,Software Engineer,4.4,Product (Indian),Bangalore,Tier-2 Engineering College,9,0,0,0,0,31.0
JP100406,2025-08-01,Data Scientist,2.4,IT Services,Bangalore,Other,13,0,0,0,0,16.7
JP108352,2025-08-01,Mobile Developer,3.5,Startup,Chennai,Other,8,0,1,1,0,27.6
JP108771,2025-08-01,AI/ML Engineer,1.0,IT Services,Remote/Tier-2,Other,10,0,0,1,1,9.6
JP104253,2025-08-01,Data Scientist,3.0,IT Services,Delhi NCR,Tier-2 Engineering College,5,1,0,1,0,19.0
JP104251,2025-08-01,Mobile Developer,10.5,Startup,Pune,Premier (IIT/NIT/IIIT),15,0,0,1,1,34.7
JP100399,2025-08-01,Data Scientist,2.8,FAANG/MNC,Remote/Tier-2,Tier-2 Engineering College,14,0,0,0,1,38.3
JP109442,2025-08-01,Data Scientist,0.7,Product (Indian),Bangalore,Other,10,0,1,0,0,23.7
JP109438,2025-08-01,AI/ML Engineer,2.2,Startup,Chennai,Tier-2 Engineering College,11,0,1,0,1,30.5
JP111611,2025-08-01,Software Engineer,2.8,Startup,Pune,Premier (IIT/NIT/IIIT),14,1,0,1,0,48.9
JP101440,2025-08-01,Software Engineer,3.5,IT Services,Mumbai,Tier-2 Engineering College,11,1,1,0,0,20.6
JP106555,2025-08-01,Data Scientist,0.7,FAANG/MNC,Bangalore,Tier-2 Engineering College,6,1,0,0,0,55.8
JP101143,2025-08-01,Data Scientist,3.1,IT Services,Chennai,Tier-2 Engineering College,10,0,0,0,0,11.7
JP106487,2025-08-01,Product Manager,5.7,Startup,Chennai,Premier (IIT/NIT/IIIT),10,0,0,1,1,54.1
JP107387,2025-08-01,Data Scientist,2.6,IT Services,Chennai,Other,12,0,0,0,0,12.0
JP101205,2025-08-01,Data Scientist,3.2,Product (Indian),Chennai,Other,6,0,1,1,0,28.1
JP101202,2025-08-01,Software Engineer,2.4,IT Services,Bangalore,Other,15,1,0,0,0,22.7
JP108288,2025-08-01,Data Scientist,2.2,Product (Indian),Mumbai,Tier-2 Engineering College,9,0,1,0,0,33.9
JP104154,2025-08-01,Software Engineer,0.6,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,9,1,0,0,1,17.9
JP107438,2025-08-01,Data Scientist,1.8,Startup,Hyderabad,Tier-2 Engineering College,11,0,0,1,0,20.7
JP108294,2025-08-01,Mobile Developer,1.9,FAANG/MNC,Remote/Tier-2,Tier-2 Engineering College,9,0,0,0,1,25.4
JP106695,2025-08-01,Mobile Developer,3.0,IT Services,Remote/Tier-2,Tier-2 Engineering College,7,1,1,1,1,14.1
JP101175,2025-08-01,DevOps Engineer,5.3,Product (Indian),Mumbai,Tier-2 Engineering College,8,1,0,0,1,44.7
JP109491,2025-08-01,Software Engineer,3.8,Startup,Mumbai,Premier (IIT/NIT/IIIT),11,0,0,0,0,31.3
JP108301,2025-08-01,Data Scientist,10.8,Product (Indian),Bangalore,Other,7,1,0,0,0,67.9
JP106520,2025-08-01,AI/ML Engineer,5.8,Product (Indian),Pune,Premier (IIT/NIT/IIIT),10,0,0,1,1,63.2
JP111533,2025-08-01,Mobile Developer,4.4,FAANG/MNC,Bangalore,Tier-2 Engineering College,12,1,0,1,0,101.2
JP106526,2025-08-01,Data Scientist,8.5,Product (Indian),Bangalore,Tier-2 Engineering College,12,1,0,0,0,52.2
JP106529,2025-08-01,Software Engineer,1.5,Startup,Delhi NCR,Tier-2 Engineering College,15,0,0,1,0,19.0
JP101159,2025-08-01,DevOps Engineer,7.7,Product (Indian),Bangalore,Premier (IIT/NIT/IIIT),16,1,0,1,0,102.8
JP109145,2025-08-01,Software Engineer,1.9,Product (Indian),Delhi NCR,Tier-2 Engineering College,9,1,0,0,0,32.3
JP101148,2025-08-01,Software Engineer,3.0,FAANG/MNC,Bangalore,Tier-2 Engineering College,8,1,0,0,1,83.3
JP111556,2025-08-01,AI/ML Engineer,6.4,Startup,Mumbai,Tier-2 Engineering College,11,0,0,1,0,41.3
JP101448,2025-08-01,Software Engineer,7.6,Product (Indian),Hyderabad,Tier-2 Engineering College,10,1,0,0,0,49.7
JP108638,2025-08-01,AI/ML Engineer,1.4,IT Services,Bangalore,Tier-2 Engineering College,8,0,0,0,0,19.3
JP107475,2025-08-01,Software Engineer,1.3,Startup,Mumbai,Tier-2 Engineering College,6,0,0,0,1,22.2
JP110462,2025-08-01,Mobile Developer,3.4,IT Services,Delhi NCR,Premier (IIT/NIT/IIIT),5,1,0,0,0,26.5
JP106832,2025-08-01,Data Scientist,6.2,FAANG/MNC,Mumbai,Other,9,1,0,1,1,69.2
JP107504,2025-08-01,Product Manager,5.4,IT Services,Delhi NCR,Tier-2 Engineering College,6,0,0,1,0,26.6
JP103889,2025-08-01,Software Engineer,1.0,Startup,Pune,Tier-2 Engineering College,7,0,1,0,0,21.3
JP109633,2025-08-01,AI/ML Engineer,11.2,IT Services,Delhi NCR,Tier-2 Engineering College,6,1,0,0,0,35.0
JP108139,2025-08-01,DevOps Engineer,0.5,Product (Indian),Chennai,Tier-2 Engineering College,4,1,0,0,0,25.6
JP101716,2025-08-01,Software Engineer,3.2,IT Services,Bangalore,Other,9,0,0,0,0,14.9
JP103898,2025-08-01,Mobile Developer,0.7,FAANG/MNC,Delhi NCR,Other,10,1,0,0,0,43.5
JP108147,2025-08-01,DevOps Engineer,5.2,Product (Indian),Delhi NCR,Tier-2 Engineering College,11,1,0,0,0,51.6
JP108862,2025-08-01,Mobile Developer,1.4,Product (Indian),Delhi NCR,Tier-2 Engineering College,8,1,0,1,0,28.5
JP101680,2025-08-01,Software Engineer,2.5,Startup,Remote/Tier-2,Other,9,0,0,0,1,11.7
JP100084,2025-08-01,Data Scientist,10.2,IT Services,Delhi NCR,Tier-2 Engineering College,14,0,1,0,0,26.2
JP111325,2025-08-01,DevOps Engineer,10.9,IT Services,Remote/Tier-2,Premier (IIT/NIT/IIIT),9,0,0,1,1,27.3
JP108152,2025-08-01,Software Engineer,11.9,IT Services,Delhi NCR,Other,6,0,1,0,0,21.5
JP106127,2025-08-01,Software Engineer,4.7,Product (Indian),Hyderabad,Premier (IIT/NIT/IIIT),5,1,0,1,1,55.6
JP106136,2025-08-01,Mobile Developer,11.2,Startup,Pune,Tier-2 Engineering College,8,1,0,1,1,46.8
JP104461,2025-08-01,Mobile Developer,8.3,FAANG/MNC,Remote/Tier-2,Tier-2 Engineering College,16,1,1,0,1,84.4
JP101656,2025-08-01,Software Engineer,1.1,Product (Indian),Delhi NCR,Premier (IIT/NIT/IIIT),6,0,1,0,0,26.2
JP108407,2025-08-01,Data Scientist,2.1,Product (Indian),Bangalore,Other,16,1,0,1,0,45.8
JP107507,2025-08-01,Software Engineer,0.8,Product (Indian),Remote/Tier-2,Other,13,0,0,1,1,13.6
JP101644,2025-08-01,Data Scientist,10.2,Product (Indian),Bangalore,Tier-2 Engineering College,14,0,0,1,0,60.2
JP111967,2025-08-01,Mobile Developer,5.4,IT Services,Chennai,Other,12,1,1,0,0,23.9
JP107331,2025-08-01,Data Scientist,2.4,FAANG/MNC,Pune,Premier (IIT/NIT/IIIT),16,1,1,1,1,104.2
JP109671,2025-08-01,AI/ML Engineer,5.5,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,9,1,0,0,1,40.4
